Live Chess,Chess.com,2023.01.09,AndresKapaz,21chenhen,1-0,1297,1262,B50,B50,AndresKapaz won by checkmate,"['e2e4', 'c7c5', 'g1f3', 'g7g6', 'f1c4', 'b8c6', 'e1g1', 'f8g7', 'd2d3', 'g8f6', 'c2c3', 'd7d6', 'f3g5', 'e8g8', 'd1b3', 'c6e5', 'b1d2', 'e5c4', 'b3c4', 'h7h6', 'g5f3', 'c8e6', 'c4b5', 'd8b6', 'b5b6', 'a7b6', 'b2b3', 'b6b5', 'c3c4', 'f6h5', 'd3d4', 'c5d4', 'c1b2', 'd4d3', 'b2g7', 'g8g7', 'c4b5', 'h5f4', 'd2c4', 'a8c8', 'f1d1', 'e6c4', 'b3c4', 'c8c4', 'g2g3', 'f4e2', 'g1f1', 'c4c3', 'f3e1', 'e2d4', 'a2a4', 'd4c2', 'e1c2', 'd3c2', 'd1c1', 'f8c8', 'a1a2', 'c8c4', 'f1e2', 'c4e4', 'e2d2', 'c3c4', 'c1c2', 'c4a4', 'a2a4', 'e4a4', 'c2c7', 'a4a2', 'd2e3', 'b7b6', 'c7b7', 'a2a3', 'e3e4', 'f7f5', 'e4d5', 'g7f6', 'b7b6', 'a3d3', 'd5c4', 'd3a3', 'b6a6', 'a3f3', 'a6a2', 'f6e6', 'b5b6', 'e6d7', 'a2a7', 'd7c8', 'a7e7', 'f3a3', 'c4d5', 'c8b8', 'd5d6', 'a3b3', 'd6c5', 'b3b1', 'c5c6', 'b1b2', 'e7e8']",
Prep (Fall 2019) - Round 1,Chess.com,2019.11.21,21chenhen,Pkapoor001,0-1,881,949,A16,A16,Pkapoor001 won on time,"['e2e4', 'g7g6', 'c2c4', 'g8f6', 'b1c3', 'c7c6', 'e4e5', 'f6h5', 'g1f3', 'f7f6', 'd2d4', 'd7d6', 'e5d6', 'e7d6', 'd1e2', 'f8e7', 'g2g3', 'f6f5', 'f1g2', 'f5f4', 'e1g1', 'c8g4', 'h2h3', 'g4f3']",
Live Chess,Chess.com,2021.07.04,21chenhen,Raginggames,1-0,864,900,A01,A01,21chenhen won by checkmate,"['b2b3', 'd7d5', 'c1b2', 'g8f6', 'e2e3', 'b8c6', 'g1f3', 'e7e5', 'f1b5', 'e5e4', 'f3d4', 'c8d7', 'd4c6', 'd7c6', 'b5c6', 'b7c6', 'e1g1', 'f8d6', 'f2f3', 'e8g8', 'f3e4', 'f6e4', 'd1g4', 'g7g6', 'd2d3', 'e4f6', 'g4d4', 'g8g7', 'f1f6', 'g7h6', 'b2c1', 'h6g7', 'f6d6', 'd8f6', 'd6f6', 'a8e8', 'f6c6', 'g7g8', 'c1b2', 'f7f5', 'd4g7']",
Live Chess,Chess.com,2023.03.29,MrMathPog,21chenhen,0-1,592,988,A40,A40,21chenhen won by checkmate,"['d2d4', 'g7g6', 'c1f4', 'f8g7', 'f2f3', 'd7d6', 'g1h3', 'c7c5', 'e2e3', 'c5d4', 'f4d6', 'd8d6', 'g2g4', 'd4e3', 'd1d6', 'e7d6', 'e1e2', 'g7b2', 'e2e3', 'b2a1', 'b1d2', 'b8c6', 'd2c4', 'a1d4', 'e3e4', 'f7f5', 'e4d5', 'g8f6', 'd5d6', 'e8f7', 'f1d3', 'h8d8', 'd6c7', 'c8e6', 'd3f5', 'a8c8', 'c7b7', 'c8b8', 'b7a6', 'c6b4', 'a6a5', 'e6f5', 'h1e1', 'b4c2', 'e1e5', 'd4e5', 'c4e5', 'f7e6', 'e5f7', 'd8d5', 'a5a6', 'b8b6', 'a6a7', 'b6b2', 'h3f4', 'e6f7', 'a7a6', 'd5d3', 'f4d3', 'f5d3', 'a6a5', 'f6d5', 'a5a4', 'd5b6', 'a4a5', 'b6c4', 'a5a6', 'c2b4', 'a6b5', 'b4d5', 'b5c5', 'c4e3', 'c5d4', 'd3e2', 'd4e4', 'b2b4', 'e4e5', 'e2f3', 'e5d6', 'f3g4', 'd6e5', 'b4f4', 'e5d6', 'f4f6', 'd6c5', 'g4d7', 'c5d4', 'f6a6', 'd4e5', 'a6a3', 'e5e4', 'a3a2', 'e4e5', 'a2h2', 'e5d4', 'h2d2', 'd4e4', 'd7f5', 'e4e5', 'h7h6', 'e5d6', 'h6h5', 'd6c6', 'h5h4', 'c6b7', 'h4h3', 'b7b8', 'h3h2', 'b8b7', 'h2h1q', 'b7c6', 'd5c3', 'c6c5', 'h1d5', 'c5b4', 'd5b5', 'b4c3', 'b5b2']",
Live Chess,Chess.com,2024.06.07,21chenhen,Luchinleon1,1-0,1469,1425,A01,A01,21chenhen won by resignation,"['b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'f8c5', 'f1b5', 'g8e7', 'g1f3', 'd7d6', 'd2d4', 'e5d4', 'e3d4', 'c5b4', 'c2c3', 'b4a5', 'd4d5', 'e7d5', 'd1d5', 'd8e7', 'e1f1', 'c8e6', 'b5c6', 'e8f8', 'd5a5', 'b7c6', 'b1d2', 'h7h6', 'a1e1', 'f8g8', 'h2h3', 'g8h7', 'f1g1', 'e7d7', 'g1h2', 'h8g8', 'c3c4', 'g7g5', 'd2e4', 'g8g6', 'e4f6', 'g6f6', 'b2f6', 'a8g8', 'a5d2', 'g5g4', 'e1e6', 'f7e6', 'd2d3', 'g8g6', 'f3h4', 'd7f7', 'd3g6', 'f7g6', 'h4g6']",
Live Chess,Chess.com,2024.06.05,21chenhen,dillonhamdulay47,0-1,1466,1557,A01,A01,dillonhamdulay47 won by checkmate,"['b2b3', 'd7d5', 'c1b2', 'b8c6', 'e2e3', 'e7e5', 'f1b5', 'c8d7', 'b5c6', 'b7c6', 'b2e5', 'd8g5', 'e5g3', 'g8f6', 'g1f3', 'g5g6', 'f3e5', 'g6f5', 'e5d7', 'f6d7', 'e1g1', 'f8d6', 'g3d6', 'c7d6', 'b1c3', 'h7h5', 'c3e2', 'h5h4', 'e2d4', 'f5g6', 'h2h3', 'c6c5', 'd4b5', 'e8d8', 'd1g4', 'g6f6', 'g4f4', 'h8h6', 'f4f6', 'h6f6', 'd2d4', 'a7a6', 'b5c3', 'd7b6', 'a1d1', 'd8c7', 'd4c5', 'd6c5', 'c3d5', 'b6d5', 'd1d5', 'c7b6', 'f1d1', 'b6b5', 'a2a3', 'a6a5', 'c2c4', 'b5c6', 'd5h5', 'a8b8', 'd1b1', 'f6d6', 'h5h4', 'd6d3', 'h4g4', 'g7g6', 'e3e4', 'd3b3', 'b1b3', 'b8b3', 'g4g3', 'b3b1', 'g1h2', 'b1c1', 'g3d3', 'c1c4', 'f2f3', 'c6b5', 'h2g3', 'b5c6', 'g3f2', 'c4c2', 'f2g3', 'c5c4', 'd3d5', 'c4c3', 'd5d3', 'c2c1', 'g3f4', 'c3c2', 'f4e3', 'c1e1', 'e3d2', 'c2c1q']",
Live Chess,Chess.com,2019.10.01,21chenhen,CHIKOO2005,1-0,1100,1107,B00,B00,21chenhen won by checkmate,"['e2e4', 'a7a6', 'd2d3', 'b7b5', 'c1e3', 'c8b7', 'g2g3', 'b8c6', 'f1g2', 'c6b4', 'a2a3', 'b4c6', 'g1e2', 'e7e6', 'e1g1', 'g8f6', 'b1c3', 'f6g4', 'e2d4', 'f8c5', 'd4c6', 'c5e3', 'c6d8', 'a8d8', 'd1g4', 'e3d4', 'c3e2', 'd4b2', 'a1b1', 'b2f6', 'e4e5', 'f6e5', 'g2b7', 'e8g8', 'b7a6', 'd8a8', 'b1b5', 'a8a6', 'b5e5', 'a6a3', 'e2f4', 'a3a2', 'h2h4', 'a2c2', 'f4h5', 'g7g6', 'h5f6', 'g8g7', 'f6d7', 'f8a8', 'g4g5', 'c2a2', 'h4h5', 'a2a1', 'h5h6', 'g7g8', 'g5f6', 'a1f1', 'g1f1', 'a8a1', 'f1g2', 'g6g5', 'f6g7']",
Live Chess,Chess.com,2023.01.05,Saiabu,21chenhen,1-0,1218,1270,A85,A85,Saiabu won by checkmate,"['d2d4', 'f7f5', 'c2c4', 'g8f6', 'g1f3', 'g7g6', 'e2e3', 'f8g7', 'b1c3', 'e8g8', 'h2h4', 'd7d6', 'f3d2', 'h7h5', 'f1e2', 'b8c6', 'f2f3', 'e7e5', 'd4d5', 'c6e7', 'g2g4', 'f5g4', 'f3g4', 'f6g4', 'd1c2', 'c8f5', 'e3e4', 'f5d7', 'd2f3', 'c7c6', 'c1g5', 'g7h6', 'e1c1', 'h6g5', 'f3g5', 'g4e3', 'c2d2', 'e3d1', 'd2d1', 'c6d5', 'h1g1', 'd5e4', 'e2h5', 'f8f6', 'h5g6', 'e7g6', 'd1h5', 'd8e7', 'c3d5', 'e7g7', 'd5f6', 'g7f6', 'h5h7', 'g8f8', 'h7d7', 'f6f4', 'c1c2', 'f4f2', 'c2b3', 'f2g1', 'd7f7']",
Live Chess,Chess.com,2023.03.18,peterchero,21chenhen,0-1,870,847,B27,B27,21chenhen won on time,"['g1f3', 'c7c5', 'd2d3', 'g7g6', 'e2e4', 'f8g7', 'c1f4', 'g7b2', 'b1c3', 'b2a1', 'd1a1', 'd7d6', 'c3b5', 'c8g4', 'a1h8', 'b8c6', 'h8g8', 'e8d7', 'f3e5', 'c6e5', 'g8d8', 'd7d8', 'f4e5', 'd6e5', 'f2f3', 'g4e6', 'f1e2', 'e6a2', 'e1g1', 'd8d7', 'c2c4', 'a7a6', 'b5c3', 'a2b3', 'e2d1', 'b3d1', 'f1d1', 'a6a5', 'd1b1', 'd7c6', 'c3d5', 'a5a4', 'b1b6', 'c6d7', 'b6b7', 'd7c6', 'b7e7', 'a4a3', 'd5c3', 'a3a2', 'c3a2', 'a8a2', 'e7f7', 'a2a1', 'g1f2', 'a1d1', 'f7h7', 'd1d3', 'h7h6', 'd3d4', 'h6g6', 'c6d7', 'h2h4', 'd4c4', 'h4h5', 'c4c2', 'f2g3', 'c2b2', 'h5h6', 'b2b8', 'h6h7', 'b8h8', 'g6g8', 'h8h7', 'g3g4', 'd7e6', 'g4g5', 'h7h2', 'g5g6', 'h2g2', 'g6h6', 'g2g8', 'h6h7', 'g8d8', 'h7h6', 'd8d3', 'h6h5', 'd3f3', 'h5h4', 'f3f4', 'h4g3', 'f4e4', 'g3f3', 'c5c4', 'f3e4', 'c4c3', 'e4d3', 'c3c2', 'd3c2', 'e5e4', 'c2d2', 'e6f5', 'd2e2', 'f5f4']",
Live Chess,Chess.com,2023.03.10,MediokreMerk,21chenhen,0-1,1493,1471,A85,A85,21chenhen won by checkmate,"['d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'g7g6', 'd1c2', 'f8g7', 'g1f3', 'e8g8', 'e2e4', 'd7d6', 'e4f5', 'c8f5', 'f1d3', 'f5d3', 'c2d3', 'b8c6', 'a2a3', 'e7e5', 'd4d5', 'c6e7', 'f3g5', 'd8c8', 'g5e6', 'f8e8', 'e6g7', 'g8g7', 'c3e4', 'e8f8', 'e4f6', 'f8f6', 'e1g1', 'c8g4', 'b2b4', 'e7f5', 'f2f4', 'f5h4', 'f1f2', 'a8f8', 'c4c5', 'f6f4', 'c1f4', 'f8f4', 'a1f1', 'f4f5', 'f2f5', 'g4g2']",
Live Chess,Chess.com,2023.02.28,fakehaikuleper,21chenhen,1-0,982,989,A48,A48,fakehaikuleper won by checkmate,"['d2d4', 'd7d6', 'c1f4', 'g7g6', 'e2e3', 'f8g7', 'g1f3', 'g8f6', 'b1d2', 'e8g8', 'c2c4', 'c7c5', 'd4d5', 'c8g4', 'f1d3', 'b8d7', 'h2h3', 'g4f3', 'd2f3', 'd7b6', 'b2b3', 'f6h5', 'f4h2', 'g7a1', 'd1a1', 'f8e8', 'g2g4', 'h5f6', 'f3g5', 'h7h6', 'g5e4', 'f6e4', 'd3e4', 'b6d7', 'h3h4', 'd7e5', 'h2e5', 'd6e5', 'a1e5', 'd8d6', 'e5c3', 'd6f6', 'c3a5', 'f6a1', 'e1e2', 'a1h1', 'e4h1', 'b7b6', 'a5d2', 'a8d8', 'e3e4', 'e7e6', 'g4g5', 'h6h5', 'd2b2', 'e6d5', 'c4d5', 'e8e4', 'h1e4', 'd8e8', 'f2f3', 'g8f8', 'b2h8', 'f8e7', 'h8f6', 'e7d7', 'f6c6', 'd7e7', 'c6b7', 'e7f8', 'b7a7', 'f8g7', 'a7b6', 'e8f8', 'b6c5', 'f7f6', 'c5e7', 'f8f7', 'g5f6', 'g7g8', 'e7e8', 'f7f8', 'e8f8', 'g8f8', 'e4g6', 'f8g8', 'g6h5', 'g8f8', 'h5g4', 'f8f7', 'a2a4', 'f7f6', 'b3b4', 'f6e5', 'b4b5', 'e5d5', 'h4h5', 'd5c5', 'h5h6', 'c5b4', 'h6h7', 'b4a4', 'h7h8q', 'a4b5', 'f3f4', 'b5c6', 'h8e5', 'c6b7', 'f4f5', 'b7a8', 'f5f6', 'a8b7', 'f6f7', 'b7a8', 'f7f8q', 'a8b7', 'f8e7', 'b7c6', 'e7d6', 'c6b7', 'e5e7', 'b7a8', 'd6d8']",
Live Chess,Chess.com,2019.09.17,21chenhen,juozasjonikas,0-1,872,1092,C44,C44,juozasjonikas won by resignation,"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'd2d3', 'h7h6', 'b1c3', 'g8f6', 'g2g3', 'f8c5', 'f1g2', 'f6g4', 'e1g1', 'd7d6', 'c3a4', 'h6h5', 'a4c5', 'd6c5', 'c1e3', 'b7b6', 'f3g5', 'g4e3', 'f2e3', 'd8g5', 'd1f3', 'c8e6', 'h2h4', 'g5h6', 'd3d4', 'c5d4', 'e3d4', 'c6d4', 'f3c3', 'e8c8', 'c3d3', 'e6g4', 'f1f7', 'd4f3', 'f7f3', 'd8d3', 'f3d3', 'h8f8', 'a1d1', 'h6c6', 'd1e1', 'c6c2', 'g2f1', 'c2f2', 'g1h1', 'f2e1', 'h1g1', 'e1f1', 'g1h2', 'f1d3']",
Live Chess,Chess.com,2021.08.26,21chenhen,jonny2113,1-0,900,946,A01,A01,21chenhen won - game abandoned,"['b2b3', 'e7e5', 'c1b2', 'd8f6', 'e2e3', 'f8c5', 'f2f4', 'd7d6', 'g1f3', 'b8d7', 'g2g3']",
Live Chess,Chess.com,2024.06.03,21chenhen,Brassaxe,1-0,1441,1446,A01,A01,21chenhen won on time,"['b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'd7d5', 'f1b5', 'f8d6', 'f2f4', 'e5e4', 'b2g7', 'f7f6', 'g7h8', 'd8e7', 'd1h5', 'e7f7', 'h5f7', 'e8f7', 'h2h4', 'c8d7', 'b5c6', 'd7c6', 'h4h5', 'g8h6', 'b1c3', 'd6a3', 'h8f6', 'f7f6', 'g1e2', 'a8g8', 'h1g1', 'b7b5', 'e2d4', 'c6d7', 'c3d5', 'f6f7', 'd5c7', 'a3b2', 'a1b1', 'b2d4', 'e3d4', 'a7a6', 'c7d5', 'h6g4', 'd5c3', 'g4h2', 'c3e4', 'h2f3', 'e1f2', 'f3d4', 'e4g5', 'f7e8', 'g1e1', 'e8d8', 'c2c3', 'd4c2', 'e1e5', 'd8c7', 'f2e2', 'd7g4', 'e2d3', 'g4f5', 'd3e2', 'f5g4', 'e2d3', 'c2a3', 'b1e1', 'g8d8', 'd3e3', 'a3c2', 'e3f2', 'c2e1', 'f2e1', 'h7h6', 'g5e6', 'g4e6', 'e5e6', 'd8f8', 'g2g3', 'c7d7', 'e6h6', 'f8g8', 'e1f2', 'g8g7', 'h6a6', 'd7c7', 'a6a7', 'c7d6', 'a7g7', 'b5b4', 'c3b4', 'd6c6', 'h5h6', 'c6b5', 'h6h7', 'b5b6', 'h7h8q', 'b6b5', 'h8b8', 'b5c6', 'g7c7', 'c6d6', 'b8d8', 'd6e6', 'c7e7', 'e6f6', 'd8f8', 'f6g6', 'e7g7']",
Live Chess,Chess.com,2023.03.25,gergelytoth,21chenhen,0-1,1441,1536,B27,B27,21chenhen won by resignation,"['e2e4', 'c7c5', 'g1f3', 'g7g6', 'f1c4', 'f8g7', 'd2d3', 'b8c6', 'c1e3', 'g7b2']",
Live Chess,Chess.com,2024.06.08,21chenhen,randl_m,0-1,1456,1515,A01,A01,randl_m won on time,"['b2b3', 'c7c6', 'c1b2', 'd7d5', 'e2e3', 'c8f5', 'f2f4', 'e7e6', 'g1f3', 'g8f6', 'c2c4', 'f8b4', 'c4d5', 'c6d5', 'f1b5', 'b8d7', 'e1g1', 'a7a6', 'b5d7', 'd8d7', 'f3e5', 'd7d8', 'b1c3', 'f6d7', 'c3e2', 'd7e5', 'b2e5', 'f5d3', 'f1f2', 'b4c5', 'e2d4', 'd8e7', 'd4f3', 'e8g8', 'a1c1', 'f8c8', 'c1c3', 'd3e4', 'f3g5', 'e4f5', 'g5f3', 'f5g4', 'h2h3', 'g4f5', 'd2d4', 'c5a7', 'g2g4', 'f5e4', 'd1c1', 'c8c3', 'c1c3', 'e7d7', 'f4f5', 'a8c8', 'f5e6', 'd7e6', 'c3a5', 'a7b6', 'a5e1', 'f7f6', 'e5h2', 'e4f3', 'f2f3', 'b6d4', 'g1g2', 'c8c2']",
Live Chess,Chess.com,2020.04.28,21chenhen,oidaausamerika,0-1,943,771,A00,A00,oidaausamerika won by checkmate,"['e2e4', 'd7d5', 'f2f3', 'd5e4', 'f3e4', 'e7e5', 'g1f3', 'g8f6', 'd2d3', 'b8c6', 'g2g3', 'c6d4', 'f3d4', 'd8d4', 'c2c3', 'd4c5', 'd3d4', 'e5d4', 'c3d4', 'c5c6', 'c1f4', 'c6e4', 'e1f2', 'e4h1', 'b1c3', 'h1h2', 'f1g2', 'c8h3', 'c3e2', 'h2g2', 'f2e1', 'g2f1', 'e1d2', 'f6e4', 'd2c2', 'e4f2', 'd1f1', 'h3f1', 'a1f1', 'f2h3', 'f4e3', 'e8c8', 'f1f7', 'h3g5', 'e3g5', 'h7h6', 'g5d8', 'c8d8', 'f7f4', 'f8d6', 'f4f3', 'h8f8', 'f3f8', 'd6f8', 'e2f4', 'd8e7', 'f4g6', 'e7f7', 'g6f8', 'f7f8', 'c2c3', 'b7b6', 'b2b4', 'g7g5', 'c3c4', 'h6h5', 'd4d5', 'h5h4', 'g3h4', 'g5h4', 'c4d3', 'h4h3', 'd3e2', 'h3h2', 'e2d3', 'h2h1q', 'd3d4', 'h1d1', 'd4c4', 'a7a5', 'c4b5', 'a5b4', 'b5b4', 'd1d5', 'b4a4', 'd5a2', 'a4b5', 'a2b3', 'b5c6', 'b6b5', 'c6c7', 'b5b4', 'c7c6', 'b3c4', 'c6b6', 'b4b3', 'b6a5', 'b3b2', 'a5b6', 'b2b1q', 'b6a5', 'c4a2']",
Live Chess,Chess.com,2020.07.26,HummingCamera,21chenhen,1-0,774,762,D00,D00,HummingCamera won by resignation,"['d2d4', 'd7d5', 'b1c3', 'g8f6', 'g1f3', 'b8c6', 'c1f4', 'g7g6', 'c3b5', 'e7e5', 'd4e5', 'f6e4', 'e5e6', 'f8d6', 'e6f7', 'e8f7', 'd1d5', 'f7e7', 'd5e4']",
Live Chess,Chess.com,2021.01.21,21chenhen,TheIdiotPotato,0-1,1026,994,A01,A01,TheIdiotPotato won by resignation,"['b2b3', 'e7e5', 'c1b2', 'd8f6', 'f2f4', 'f6f4', 'e2e3', 'f4f5', 'g1f3', 'f7f6', 'f1c4', 'a7a6', 'e1g1', 'b7b5', 'c4d3', 'f5g4', 'h2h3', 'g4g3', 'd3e4', 'c7c6', 'b1c3', 'd7d5', 'e4d3', 'e5e4', 'c3e2', 'g3g6', 'f3h4', 'g6g5', 'd3e4', 'd5e4', 'h4f5', 'c8f5', 'd1e1', 'f5h3', 'e2f4', 'h3g4', 'e1g3', 'f8d6']",
Live Chess,Chess.com,2021.08.10,21chenhen,RFBrfb,1-0,1257,1235,A01,A01,21chenhen won by checkmate,"['b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'a7a6', 'f2f4', 'e5e4', 'b1c3', 'g8f6', 'd2d3', 'e4d3', 'f1d3', 'd7d6', 'g1f3', 'c8g4', 'h2h3', 'g4f3', 'd1f3', 'f8e7', 'c3d5', 'f6d5', 'f3d5', 'd8d7', 'c2c4', 'c6b4', 'd5d4', 'e7h4', 'e1d2', 'e8c8', 'g2g4', 'd7e7', 'd4a7', 'b7b6', 'd3f5', 'd8d7', 'a7a8']",
Live Chess,Chess.com,2023.02.11,Rookie_Patzer,21chenhen,1/2-1/2,1409,1446,A87,A87,Game drawn by agreement,"['d2d4', 'f7f5', 'c2c4', 'g8f6', 'g2g3', 'g7g6', 'f1g2', 'f8g7', 'g1f3', 'e8g8', 'e1g1', 'd7d6', 'd4d5', 'c7c6', 'f3g5', 'f8e8', 'b1c3']",
Live Chess,Chess.com,2023.03.31,NsturzendeNeubaute,21chenhen,0-1,987,1005,B27,B27,21chenhen won by resignation,"['e2e4', 'c7c5', 'g1f3', 'g7g6', 'f1c4', 'f8g7', 'd2d3', 'b8c6', 'c4f7', 'e8f7', 'f3g5', 'f7e8', 'e1g1', 'g8f6', 'f2f4', 'h7h6', 'g5f3', 'e8f8', 'b1c3', 'f8g8', 'b2b3', 'c6d4', 'c1b2', 'd7d6', 'f3d4', 'c5d4', 'c3e2', 'e7e5', 'f4e5', 'd6e5', 'a2a4', 'g8h7', 'e2g3', 'h8f8', 'c2c3', 'c8e6', 'c3d4', 'e5d4', 'a1c1', 'f6g4', 'h2h3', 'g4e3', 'd1e2', 'e3f1', 'g3f1', 'e6b3', 'f1g3', 'a8c8', 'b2a3', 'c8c1', 'g1h2', 'g7e5', 'a3c1', 'h6h5', 'e2d2', 'e5g3', 'h2g3', 'h5h4', 'g3h2', 'd8d6', 'h2g1', 'h7g7', 'd2h6', 'g7f7', 'h6h4', 'f7g8', 'c1b2', 'd6f6', 'h4e1', 'b3a4', 'b2a3', 'f8f7', 'g1h2', 'f6f4', 'h2g1', 'f4e3', 'g1h1', 'e3e1']",
Live Chess,Chess.com,2021.09.29,21chenhen,JohnSchoffstall,1-0,1266,1189,A01,A01,21chenhen won by resignation,"['b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'd7d5', 'f1b5', 'a7a6', 'b5c6', 'b7c6', 'b2e5', 'f8d6', 'e5g7', 'd6e5', 'g7h8', 'e5h8', 'b1c3', 'g8f6', 'g1f3', 'c8g4', 'h2h3', 'g4h5', 'e1g1', 'h5g6', 'f3e5', 'd8d6', 'e5g6', 'f7g6', 'd2d4', 'e8c8', 'c3a4', 'f6e4', 'f2f3', 'e4g3', 'f1f2', 'd8e8', 'd1d3', 'c8b7', 'a4c5', 'b7c8', 'd3a6', 'c8d8', 'c5b7', 'd8d7', 'b7d6', 'd7d6', 'a1e1', 'h8f6', 'c2c4', 'g3f5', 'c4d5', 'f6h4', 'a6c6', 'd6e7', 'c6c7', 'e7f8', 'c7c5', 'f8g7', 'f2e2', 'f5e3', 'e2e3', 'e8c8', 'c5c8']",
Live Chess,Chess.com,2021.01.20,21chenhen,Gavrielyj12,0-1,995,1052,A01,A01,Gavrielyj12 won by checkmate,"['b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'g8f6', 'f2f4', 'e5f4', 'e3f4', 'b7b6', 'g1f3', 'c8b7', 'f1c4', 'h7h6', 'e1g1', 'f8e7', 'f3e5', 'd7d5', 'c4b5', 'd8d6', 'd1f3', 'd6c5', 'f3f2', 'c5b5', 'b1c3', 'b5b4', 'c3e2', 'e8c8', 'e5f7', 'd8e8', 'f7h8', 'e8h8', 'e2d4', 'c6d4', 'b2d4', 'b4d6', 'a1e1', 'h8e8', 'e1e2', 'c8d7', 'f1e1', 'f6g4', 'f2f3', 'h6h5', 'f3h3', 'b7a6', 'd2d3', 'd6f4', 'd4g7', 'e7d6', 'e2e8', 'f4f2', 'g1h1', 'd6e7', 'h3h5', 'f2e1']",
Live Chess,Chess.com,2020.07.27,thiagodasilvalemes,21chenhen,0-1,764,807,B21,B21,21chenhen won by resignation,"['e2e4', 'c7c5', 'f2f4', 'd7d6', 'g1f3', 'g7g6', 'f1c4', 'g8f6', 'e4e5', 'f6h5', 'g2g4', 'h5f4', 'd2d3', 'f4e6', 'e5d6', 'd8d6', 'b1c3', 'f8g7', 'c1d2', 'e8g8', 'c3e4', 'd6c7', 'c4e6', 'c8e6', 'd2c3', 'e6g4', 'c3g7', 'g8g7', 'h2h3', 'g4f3', 'd1f3', 'f7f5', 'e4g5', 'c7e5', 'e1d2', 'b8c6', 'h1e1', 'e5f6', 'g5e6', 'g7g8', 'f3d5', 'c6b4', 'e6f8', 'g8f8', 'd5c5', 'f6b2', 'c5e7', 'f8g8', 'e7e6', 'g8g7', 'e6d7', 'g7h6', 'd7a4', 'b4d3', 'd2d3', 'a8d8', 'd3e2', 'd8d4', 'a1b1', 'b2c3', 'b1b2', 'c3b2']",
ACLVB Open Chess Tournament - Round 1,Chess.com,2018.01.17,lccho,21chenhen,1-0,1257,890,A35,A35,lccho won by resignation,"['c2c4', 'c7c5', 'b1c3', 'e7e5', 'g2g3', 'd7d6', 'f1g2', 'b8c6', 'g1f3', 'c8g4', 'e1g1', 'g8f6', 'd2d3', 'g4f3', 'g2f3', 'c6d4', 'f3b7', 'a8b8', 'b7g2', 'f6g4', 'e2e3', 'd4f5', 'd1g4', 'g7g6', 'g2c6', 'e8e7', 'c3d5', 'e7e6', 'e3e4', 'h7h5', 'e4f5', 'g6f5', 'g4h3', 'f8h6', 'f2f4']",
Live Chess,Chess.com,2024.10.25,21chenhen,BlueJM,1-0,1396,1401,A01,A01,21chenhen won by checkmate,"['b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'd7d6', 'f1b5', 'c8d7', 'f2f4', 'e5f4', 'e3f4', 'd8e7', 'd1e2', 'e7e2', 'g1e2', 'e8c8', 'e1g1', 'g8e7', 'd2d4', 'd6d5', 'c2c4', 'd5c4', 'b5c4', 'f7f6', 'd4d5', 'c6a5', 'b1c3', 'a5c4', 'b3c4', 'e7g6', 'e2d4', 'f8c5', 'a1d1', 'h8e8', 'c3e4', 'c5d4', 'd1d4', 'd7f5', 'e4g3', 'f5c2', 'f1c1', 'c2a4', 'c4c5', 'a4d7', 'd4c4', 'd7b5', 'c4d4', 'b5e2', 'b2a3', 'e8e3', 'a3b4', 'd8e8', 'd5d6', 'c7d6', 'c5d6', 'c8d7', 'c1c7', 'd7e6', 'f4f5', 'e6e5', 'd4c4', 'e2c4', 'c7c4', 'g6f4', 'd6d7', 'e8d8', 'b4c3', 'e5d5', 'c4d4', 'd5e5', 'd4d3']",
Live Chess,Chess.com,2020.07.27,maxpenzy,21chenhen,0-1,530,807,B21,B21,21chenhen won by checkmate,"['e2e4', 'c7c5', 'd2d4', 'd7d6', 'd4c5', 'g7g6', 'c5d6', 'e7d6', 'b1c3', 'g8f6', 'g1f3', 'f8g7', 'e4e5', 'f6h5', 'f1d3', 'e8g8', 'e1g1', 'd6e5', 'f3e5', 'g7e5', 'c1h6', 'd8h4', 'h2h3', 'c8h3', 'h6f8', 'h3g4', 'f2f3', 'e5g3', 'f3g4', 'h4h2']",
